transactionamount,transactionduration,loginattempts,accountbalance,hour,day_of_week,is_weekend,is_night,amount_zscore,amount_to_mean_ratio,rolling_tx_count_7d,rolling_spend_7d,is_debit,location_freq
361.46,83,1,4737.84,17,4,0,0,0.8471053476652923,1.644021285950363,1.0,361.46,1,0.021894904458598725
202.86,149,1,7642.25,17,0,0,0,-0.10172283665907052,0.9226640792007156,1.0,202.86,0,0.025079617834394906
468.32,152,1,4710.04,16,3,0,0,1.4863977800543304,2.1300504859079123,1.0,468.32,1,0.02388535031847134
9.18,140,1,887.32,18,3,0,0,-1.2604179359020884,0.041753210327627764,1.0,9.18,1,0.02269108280254777
144.3,88,1,312.19,17,4,0,0,-0.4520593970249892,0.6563168028623843,1.0,144.3,1,0.027070063694267517
312.88,44,1,233.21,18,4,0,0,0.9292212211861702,1.5292775913193652,1.0,312.88,0,0.016719745222929936
81.27,68,1,1814.48,16,1,0,0,-1.0582527094817689,0.39722701945322425,1.0,81.27,0,0.02428343949044586
219.63,44,1,8013.63,16,4,0,0,0.1290314882955985,1.0734953892274104,2.0,300.9,1,0.027070063694267517
330.91,28,1,6481.35,17,0,0,0,0.7071067811865476,1.3660983362919539,1.0,330.91,1,0.02428343949044586
153.55,16,1,5619.91,17,2,0,0,-0.7071067811865476,0.6339016637080461,1.0,153.55,1,0.024681528662420384
52.04,31,1,8436.12,16,3,0,0,0.0,1.0,1.0,52.04,0,0.02388535031847134
757.15,38,1,4702.86,16,1,0,0,1.0924137317714642,1.7208848511610992,1.0,757.15,1,0.023487261146496817
258.7,123,1,1358.37,17,2,0,0,-0.6243587231811774,0.5879850901345525,1.0,258.7,1,0.027070063694267517
591.98,132,1,387.65,16,4,0,0,0.5235315843453878,1.3454789859213467,1.0,591.98,1,0.018312101910828025
64.92,236,1,5481.76,18,4,0,0,-1.2917800619728772,0.14755311964257883,1.0,64.92,1,0.02428343949044586
832.3,86,1,6617.52,16,2,0,0,1.3512470149286333,1.8916891786586316,1.0,832.3,0,0.023487261146496817
223.85,55,4,2929.91,16,0,0,0,-0.7443898598149411,0.5087764299444127,1.0,223.85,1,0.02428343949044586
350.94,64,1,221.56,17,0,0,0,-0.3066636860764894,0.7976323445373786,1.0,350.94,1,0.02388535031847134
427.79,189,1,1479.67,17,1,0,0,0.5946182344331817,1.4686471857137136,1.0,427.79,1,0.023487261146496817
18.1,66,1,6474.34,16,4,0,0,-1.1899551942825028,0.062139166556998096,1.0,18.1,1,0.020302547770700636
317.87,91,1,145.5,17,0,0,0,0.11581642993605445,1.091280490247126,1.0,317.87,1,0.025079617834394906
56.96,135,1,1597.85,17,0,0,0,-1.020684469002678,0.1955495539826857,1.0,56.96,1,0.016321656050955414
629.82,159,1,6385.69,16,0,0,0,1.4746430576005274,2.1622370099960517,1.0,629.82,1,0.02388535031847134
297.15,178,1,5449.37,18,3,0,0,0.025561941315416822,1.0201465935034244,1.0,297.15,1,0.021894904458598725
10.07,49,1,530.81,16,1,0,0,-0.6763892472627836,0.020562350683029425,1.0,10.07,1,0.016321656050955414
1510.71,51,1,2060.02,16,3,0,0,1.439727919089265,3.084781410164785,1.0,1510.71,1,0.027070063694267517
7.31,282,1,5757.67,16,0,0,0,-0.6802812422643374,0.014926592203867436,1.0,7.31,1,0.021894904458598725
430.83,292,1,941.49,16,0,0,0,-0.08305742956214396,0.8797296469483183,1.0,430.83,1,0.02746815286624204
56.17,283,1,1351.69,16,2,0,0,-0.5367672063315032,0.2265832997176281,1.0,56.17,1,0.025079617834394906
27.51,103,1,13645.63,18,2,0,0,-0.6170037271339905,0.11097216619604681,2.0,83.68,0,0.021496815286624203
660.02,84,1,414.43,16,3,0,0,1.153770933465494,2.662444534086325,1.0,660.02,1,0.021894904458598725
73.83,69,1,6020.29,18,3,0,0,-0.7934453879646404,0.3131574482524601,1.0,73.83,1,0.021894904458598725
317.53,104,1,6237.68,18,4,0,0,0.40066713625559575,1.3468357651849339,1.0,317.53,1,0.025477707006369428
65.09,159,1,9370.9,17,1,0,0,-0.8362707612173479,0.27608585001696645,2.0,382.62,0,0.02428343949044586
486.59,119,1,2513.56,16,1,0,0,1.2290490129263922,2.0639209365456397,1.0,486.59,1,0.02308917197452229
79.92,274,2,9138.76,17,0,0,0,-0.7798752999729045,0.39640497589429197,1.0,79.92,1,0.025477707006369428
459.25,59,1,130.76,16,1,0,0,1.651098778345488,2.277890204948118,1.0,459.25,1,0.026671974522292995
75.43,266,1,1441.86,16,0,0,0,-0.8086499120828077,0.37413447612245304,1.0,75.43,1,0.02388535031847134
207.65,98,1,5143.8,16,0,0,0,0.0386951242582617,1.0299486141697913,1.0,207.65,1,0.02269108280254777
185.81,116,1,9588.71,16,2,0,0,-0.1012686905480381,0.9216217288653452,1.0,185.81,1,0.023487261146496817
487.16,84,1,321.21,16,0,0,0,-0.18642144613308964,0.8503007947497645,1.0,487.16,0,0.02746815286624204
22.63,112,1,4438.03,17,0,0,0,-1.1961185433604997,0.039498946927471815,1.0,22.63,1,0.02428343949044586
314.54,228,1,9923.45,16,4,0,0,-0.5616263046425413,0.5490056900825004,1.0,314.54,0,0.021894904458598725
668.67,143,4,13446.81,17,1,0,0,0.20810661474079825,1.167112719487078,1.0,668.67,1,0.025079617834394906
1392.54,297,1,13347.69,16,0,0,0,1.7815021710450312,2.430572848183014,1.0,1392.54,1,0.018312101910828025
552.02,100,1,522.08,16,3,0,0,-0.04544249164969832,0.9635090005701719,1.0,552.02,0,0.02388535031847134
757.79,117,1,1443.02,16,0,0,0,1.045777750016951,1.7491978697795585,1.0,757.79,1,0.027070063694267517
260.31,113,1,10980.38,16,1,0,0,-0.5571301125298272,0.6008705544838503,1.0,260.31,1,0.023487261146496817
400.69,26,1,9040.33,16,0,0,0,-0.10481804823715869,0.9249080806581921,1.0,400.69,1,0.021894904458598725
179.76,81,1,5909.52,16,2,0,0,-0.8166666332505457,0.41493792352970277,1.0,179.76,1,0.026671974522292995
864.72,58,1,7379.38,16,4,0,0,1.3903120785168448,1.996023148835139,1.0,864.72,0,0.025079617834394906
13.48,20,3,521.88,17,2,0,0,-1.3524299189791744,0.03111572768791941,1.0,13.48,1,0.021894904458598725
555.8,158,1,1131.26,16,0,0,0,0.3949548844629111,1.2829466950256385,1.0,555.8,0,0.023487261146496817
505.19,128,5,5326.68,16,1,0,0,0.30301471232687366,1.253772311235531,1.0,505.19,1,0.02428343949044586
245.54,180,1,985.06,16,1,0,0,-0.4664199313611266,0.6093771715607441,1.0,245.54,1,0.02308917197452229
109.3,27,1,13510.11,16,2,0,0,-0.8701471636201412,0.27125895923918436,1.0,109.3,1,0.02786624203821656
207.71,63,1,570.1,17,3,0,0,-0.5785235807765591,0.5154912939027537,1.0,207.71,0,0.02428343949044586
946.94,251,1,5579.11,17,0,0,0,1.612075963430953,2.3501002640617865,1.0,946.94,1,0.027070063694267517
298.42,225,1,3014.75,16,1,0,0,-0.17753456761503647,0.8943138159826902,1.0,298.42,1,0.02308917197452229
253.46,60,1,1338.95,16,0,0,0,-0.403870249574205,0.7595763682024418,1.0,253.46,1,0.025079617834394906
512.81,30,1,6994.34,16,2,0,0,0.9017382716915942,1.5368040613031408,1.0,512.81,1,0.02109872611464968
60.99,58,1,7281.46,17,1,0,0,-1.372794375612487,0.18277662233357106,1.0,60.99,1,0.027070063694267517
542.75,63,1,2224.08,18,3,0,0,1.0524609211101332,1.6265291321781554,1.0,542.75,0,0.021894904458598725
100.68,139,1,1123.75,16,3,0,0,-0.574392947182496,0.29995352329198094,1.0,100.68,1,0.025079617834394906
337.99,115,1,9038.63,16,3,0,0,0.0057152797376396145,1.0069655476505428,1.0,337.99,1,0.02388535031847134
20.64,59,1,949.38,16,3,0,0,-0.7700520533418979,0.06149225984054913,1.0,20.64,1,0.027070063694267517
182.29,123,1,522.39,16,2,0,0,-0.37489595001022236,0.5430922503068654,1.0,182.29,1,0.023487261146496817
1036.66,144,1,5541.57,16,1,0,0,1.7136256707969761,3.0884964189100614,1.0,1036.66,1,0.023487261146496817
399.21,109,1,3210.39,16,0,0,0,0.7071067811865476,1.7405388908266481,1.0,399.21,1,0.016719745222929936
59.51,55,1,9955.88,16,1,0,0,-0.7071067811865476,0.25946110917335197,1.0,59.51,0,0.01950636942675159
433.9,37,1,9013.1,17,4,0,0,0.3277359379534573,1.27340078978175,1.0,433.9,1,0.016321656050955414
251.54,177,1,254.75,17,2,0,0,-0.3138123496874102,0.7382144149843315,1.0,251.54,1,0.026671974522292995
43.73,145,1,9929.43,16,0,0,0,-1.0448945478374905,0.12833790398053913,1.0,43.73,1,0.02587579617834395
141.37,77,1,1019.77,16,4,0,0,-0.7013939182846594,0.4148897664241669,1.0,141.37,1,0.024681528662420384
132.84,143,1,822.73,16,0,0,0,-0.731402729940596,0.38985609798250215,1.0,132.84,1,0.027070063694267517
802.89,175,1,1973.63,18,0,0,0,1.6258545092223964,2.3563050474945135,1.0,802.89,1,0.02388535031847134
74.42,68,1,6264.21,17,3,0,0,-0.936926150449367,0.21840628434099527,1.0,74.42,1,0.018312101910828025
440.03,88,1,1490.44,16,2,0,0,0.34930147317630506,1.2913909876184915,2.0,514.4499999999999,1,0.023487261146496817
745.95,127,1,13264.14,16,4,0,0,1.4255377758473635,2.1891987073927095,1.0,745.95,1,0.025079617834394906
265.94,132,1,6781.3,16,0,0,0,-0.15644839524933088,0.8310625,1.0,265.94,1,0.02428343949044586
150.03,176,1,7491.42,16,0,0,0,-0.4918892663804803,0.46884375,1.0,150.03,1,0.021496815286624203
43.88,251,1,1644.09,17,0,0,0,-0.7990849222390907,0.137125,1.0,43.88,0,0.02428343949044586
820.15,181,1,8802.97,16,0,0,0,1.4474225838689017,2.56296875,1.0,820.15,1,0.02428343949044586
158.41,16,1,1512.16,16,3,0,0,-0.32440995048855303,0.7662355251574456,1.0,158.41,1,0.02109872611464968
209.02,74,1,187.9,17,4,0,0,0.015318314579847737,1.0110381255502134,1.0,209.02,1,0.018312101910828025
410.49,134,1,1843.57,16,1,0,0,1.3677200842564075,1.9855565982064256,1.0,410.49,0,0.02428343949044586
0.45,172,1,8670.23,17,2,0,0,-1.3847434171987798,0.002176668053284834,2.0,410.94,1,0.02428343949044586
255.32,27,1,6290.62,16,2,0,0,0.32611496885107766,1.2349930830326306,1.0,255.32,1,0.020302547770700636
438.76,73,1,1824.19,16,0,0,0,0.48473771318298436,1.3229370190800105,1.0,438.76,1,0.023487261146496817
601.4,104,1,8458.29,17,1,0,0,1.2208235892667962,1.813324649636973,1.0,601.4,0,0.026671974522292995
403.63,167,3,3304.02,16,3,0,0,0.3257442501552894,1.21701401452107,1.0,403.63,1,0.021894904458598725
157.97,140,1,5529.92,16,2,0,0,-0.7860785260298386,0.4763067756952987,1.0,157.97,1,0.026671974522292995
56.52,152,1,6911.2,16,0,0,0,-1.2452270265752317,0.1704175410666474,1.0,56.52,1,0.02587579617834395
432.18,162,1,678.83,16,4,0,0,1.0538551758623755,1.8142967490596453,1.0,432.18,1,0.021894904458598725
348.64,128,1,3274.96,17,4,0,0,0.5999800733138485,1.4635948414830735,1.0,348.64,1,0.023487261146496817
80.96,97,1,959.94,17,2,0,0,-0.8543326804590704,0.3398710370768404,1.0,80.96,0,0.02388535031847134
322.96,168,1,2401.59,16,0,0,0,0.4604599316637866,1.3557898979043523,1.0,322.96,0,0.026671974522292995
6.3,283,5,7697.68,18,3,0,0,-1.2599625003809403,0.026447474476088122,1.0,6.3,1,0.021496815286624203
11.81,131,1,320.25,16,0,0,0,-0.9638319779228894,0.02569877381379813,1.0,11.81,1,0.021894904458598725
283.81,29,1,1519.35,16,3,0,0,-0.37831500287006714,0.6175756982298093,1.0,283.81,1,0.023487261146496817
21.9,30,1,1052.27,17,0,0,0,-0.9421118813115551,0.04765479648790678,1.0,21.9,1,0.021894904458598725
493.42,111,1,2232.84,17,2,0,0,0.0728990160300141,1.073690853107898,1.0,493.42,1,0.020302547770700636
1225.5,109,1,8611.17,16,0,0,0,1.6488007332971837,2.666710187028756,1.0,1225.5,0,0.021894904458598725
720.89,120,1,447.06,17,0,0,0,0.5625591127773136,1.5686696913318319,1.0,720.89,1,0.02308917197452229
378.68,239,1,7627.04,17,4,0,0,1.5358938740410424,2.512040120467541,1.0,378.68,1,0.02786624203821656
139.72,201,1,5058.83,17,0,0,0,-0.07429679580570055,0.9268570973690844,1.0,139.72,1,0.025079617834394906
193.16,109,1,2304.56,16,3,0,0,0.2857994102397043,1.2813606994547118,1.0,193.16,1,0.027070063694267517
3.8,174,1,5766.96,16,1,0,0,-0.9901702300439382,0.025207965717166624,1.0,3.8,1,0.027070063694267517
38.37,135,1,8647.04,16,4,0,0,-0.7572262584311081,0.2545341169914956,1.0,38.37,1,0.023487261146496817
0.86,139,1,1357.22,17,0,0,0,-1.0689228488072642,0.00389999093025365,1.0,0.86,1,0.02388535031847134
215.8,66,1,3656.62,16,3,0,0,-0.022937005405691897,0.9786256311031835,1.0,215.8,0,0.02388535031847134
30.52,122,1,12327.74,17,4,0,0,-0.9245851726404706,0.13840432929225746,2.0,246.32000000000002,1,0.02388535031847134
539.35,127,1,3919.44,17,0,0,0,1.5515894653888498,2.4458838467817516,3.0,785.6700000000001,1,0.021894904458598725
247.58,152,1,778.74,18,0,0,0,0.13171745678516122,1.12274390059558,1.0,247.58,1,0.023487261146496817
259.49,292,1,7320.61,16,4,0,0,0.18967638204296677,1.1767542401064184,1.0,259.49,1,0.023487261146496817
542.72,92,1,6011.8,18,0,0,0,1.5679892620403026,2.4611663693805363,1.0,542.72,0,0.02308917197452229
112.05,159,1,1122.88,16,3,0,0,-0.527826887479355,0.5081325392266529,1.0,112.05,0,0.021894904458598725
36.25,76,1,193.06,18,0,0,0,-0.8967006519244987,0.16438915258336606,1.0,36.25,1,0.026671974522292995
386.97,137,1,1876.35,16,1,0,0,1.106314080468509,1.7860085153518641,1.0,386.97,1,0.023487261146496817
295.18,31,1,12961.53,17,1,0,0,0.510030588175651,1.3623639909077272,1.0,295.18,0,0.01950636942675159
42.42,102,1,490.57,17,3,0,0,-1.1319414731811719,0.19578386236976011,1.0,42.42,1,0.02109872611464968
142.1,109,1,1545.64,17,3,0,0,-0.4844031954629883,0.6558436313706485,2.0,184.51999999999998,0,0.02269108280254777
568.88,105,1,1307.86,16,4,0,0,0.6556855574894612,1.7081211850847806,1.0,568.88,1,0.021894904458598725
281.85,109,1,1585.98,17,1,0,0,-0.14233363199680357,0.8462838489947713,1.0,281.85,1,0.025079617834394906
58.32,275,4,6027.49,16,0,0,0,-0.7638060544817871,0.17511184698731616,1.0,58.32,0,0.020302547770700636
166.13,227,1,11822.53,17,2,0,0,-0.46406578754622557,0.4988225504115712,1.0,166.13,1,0.02587579617834395
1045.45,150,1,563.46,16,0,0,0,1.9806759944941972,3.1390720238835677,1.0,1045.45,1,0.020302547770700636
64.01,240,1,1225.69,18,0,0,0,-0.7479863520528534,0.19219666196258758,2.0,1109.46,0,0.026671974522292995
146.67,273,1,1569.75,16,1,0,0,-0.5181697259059884,0.44039188267540563,3.0,1256.13,1,0.016321656050955414
98.53,166,1,3564.8,16,0,0,0,-1.1202076350470558,0.3340552040379554,1.0,98.53,1,0.024681528662420384
424.47,116,1,5491.55,16,0,0,0,0.7386568033334013,1.4391191764740783,1.0,424.47,1,0.027070063694267517
431.22,129,1,6505.98,16,4,0,0,0.7771526460009722,1.4620043142722738,1.0,431.22,0,0.023487261146496817
506.28,162,2,1309.95,17,1,0,0,1.2052264164643611,1.7164870465882072,1.0,506.28,0,0.02388535031847134
93.63,141,1,9873.62,18,0,0,0,-1.148152765279811,0.31744228919185796,1.0,93.63,1,0.02308917197452229
233.71,11,1,6095.5,17,1,0,0,-0.3492642258911676,0.79236823034315,1.0,233.71,1,0.020302547770700636
124.35,90,1,3319.76,16,4,0,0,-0.9729539079838435,0.42159509410453416,1.0,124.35,1,0.027070063694267517
447.42,65,1,6133.22,16,0,0,0,0.8695426684031425,1.5169286449879429,1.0,447.42,1,0.027070063694267517
119.11,131,1,7998.25,16,4,0,0,-0.28024578169470177,0.6659894882021844,1.0,119.11,1,0.025079617834394906
415.5,141,1,10113.66,16,4,0,0,1.1102242908987807,2.3232191448913406,1.0,415.5,1,0.025079617834394906
1.93,175,5,5684.09,18,3,0,0,-0.8299785092040788,0.01079136690647482,1.0,1.93,1,0.02388535031847134
378.2,167,1,7372.81,17,0,0,0,0.9499286609998474,1.3363800190810473,1.0,378.2,1,0.02428343949044586
292.38,224,1,5803.89,16,0,0,0,0.09356592749720126,1.0331327075063899,1.0,292.38,1,0.020302547770700636
178.43,136,1,1214.93,18,1,0,0,-1.0434945884970488,0.6304872734125629,1.0,178.43,1,0.020302547770700636
315.94,172,1,7719.71,17,0,0,0,0.7071067811865475,1.841195839039599,1.0,315.94,0,0.023487261146496817
27.25,92,1,5365.2,16,0,0,0,-0.7071067811865475,0.15880416096040095,1.0,27.25,0,0.02428343949044586
327.86,104,1,480.16,16,4,0,0,-0.46239858092934366,0.6167216090516208,1.0,327.86,1,0.02388535031847134
460.09,146,3,6990.64,17,0,0,0,-0.16232145809319246,0.8654530748141285,1.0,460.09,0,0.02388535031847134
1168.26,37,1,1385.74,16,0,0,0,1.4447693388430343,2.1975574543727396,1.0,1168.26,0,0.026671974522292995
170.26,265,1,1969.48,16,0,0,0,-0.8200492998204989,0.3202678617615108,1.0,170.26,1,0.02388535031847134
878.63,139,1,4954.37,16,3,0,0,1.1968515269357285,1.5999053127297476,1.0,878.63,1,0.021496815286624203
453.09,97,1,6708.65,16,0,0,0,-0.3490656124874224,0.8250356784365674,1.0,453.09,1,0.023487261146496817
309.56,147,1,972.04,17,0,0,0,-0.8704865999889612,0.563680603449257,2.0,762.65,1,0.027070063694267517
742.26,36,1,7868.19,17,1,0,0,0.7014416470110796,1.3515879464925877,1.0,742.26,1,0.023487261146496817
541.52,161,1,6087.24,17,2,0,0,-0.02781390256781618,0.986058665137103,1.0,541.52,0,0.02308917197452229
96.25,171,1,7996.7,16,3,0,0,-1.6454069012775645,0.1752624954192757,1.0,96.25,1,0.025079617834394906
492.06,74,1,857.9,16,3,0,0,-0.20749398367856725,0.8959965038546369,1.0,492.06,1,0.02388535031847134
880.04,29,1,261.97,18,0,0,0,1.2019738260535238,1.6024727944808246,1.0,880.04,1,0.02109872611464968
726.26,147,1,2150.38,17,0,0,0,0.5360960466906304,1.7497952075115817,1.0,726.26,1,0.02587579617834395
52.87,70,1,960.96,17,4,0,0,-0.6239138770011057,0.12738092779601978,1.0,52.87,1,0.02308917197452229
12.82,156,1,9045.19,18,2,0,0,-0.6929056907254765,0.030887525900226476,2.0,65.69,1,0.02786624203821656
256.66,137,1,1794.5,17,0,0,0,-0.27285665555567445,0.6183769420867494,1.0,256.66,0,0.023487261146496817
1612.37,173,1,3910.59,17,0,0,0,2.0625463852499855,3.884720759418733,1.0,1612.37,1,0.02746815286624204
91.32,77,1,2618.1,16,4,0,0,-0.5576782905416287,0.22001941226276767,1.0,91.32,1,0.021894904458598725
153.08,201,1,1292.21,16,0,0,0,-0.4512879181167313,0.3688192250239211,1.0,153.08,1,0.02587579617834395
499.48,133,1,1242.62,16,1,0,0,0.9955567638623877,1.7919065006298132,1.0,499.48,1,0.027070063694267517
675.49,159,1,1893.0,16,2,0,0,1.7893852954870253,2.4233501283543535,1.0,675.49,1,0.027070063694267517
42.55,29,1,7341.43,18,4,0,0,-1.0652583657055097,0.15264999920276795,1.0,42.55,1,0.02428343949044586
17.95,135,1,12344.9,17,0,0,0,-1.1762076406215152,0.06439641564488097,1.0,17.95,0,0.02109872611464968
321.79,61,1,5959.2,17,0,0,0,0.1941512085849498,1.1544357989061975,1.0,321.79,0,0.023487261146496817
212.14,105,1,7225.06,17,0,0,0,-0.3003848887540737,0.761061594145128,2.0,533.9300000000001,1,0.023487261146496817
64.5,230,1,1351.24,18,3,0,0,-0.9662609435751718,0.23139659103592325,2.0,276.64,1,0.024681528662420384
383.69,285,1,8371.11,17,1,0,0,0.4733284491256296,1.3765047754197424,1.0,383.69,1,0.02388535031847134
291.09,73,1,6312.79,18,0,0,0,0.05569012159627639,1.0442981966611922,1.0,291.09,1,0.018312101910828025
332.06,221,4,11826.52,16,2,0,0,0.3376338518065914,1.2941940680498358,1.0,332.06,1,0.02428343949044586
432.63,137,1,13648.36,17,4,0,0,0.787479333937599,1.6861626804204073,1.0,432.63,1,0.02388535031847134
5.04,41,1,5558.36,16,0,0,0,-1.12511318574419,0.01964325152975719,1.0,5.04,1,0.01910828025477707
172.29,283,1,8700.8,17,0,0,0,0.9294103958830028,1.7077014570324114,1.0,172.29,1,0.018312101910828025
17.43,33,1,10658.88,16,3,0,0,-1.0863948409018966,0.1727624145108534,1.0,17.43,1,0.016321656050955414
96.54,95,1,7182.22,17,0,0,0,-0.05662374260631733,0.9568837347606305,1.0,96.54,1,0.02308917197452229
33.63,76,1,4324.4,16,4,0,0,-0.8755202132645765,0.33333333333333337,1.0,33.63,1,0.021496815286624203
184.56,93,1,1549.27,16,3,0,0,1.089128400889788,1.8293190603627714,1.0,184.56,1,0.021894904458598725
92.36,144,1,6353.14,16,0,0,0,-0.9822080526495606,0.4402357838542081,1.0,92.36,1,0.01950636942675159
331.38,122,1,844.55,17,1,0,0,1.016889634707863,1.5795293855955768,1.0,331.38,1,0.025477707006369428
205.65,144,1,3582.16,16,3,0,0,-0.03468158205830228,0.9802348305502154,1.0,205.65,1,0.025079617834394906
46.11,233,1,5225.73,17,0,0,0,-0.8835647523961485,0.08048244082943516,1.0,46.11,1,0.02269108280254777
716.62,241,1,6987.4,16,0,0,0,0.2410133727896708,1.2508203588633664,1.0,716.62,1,0.02428343949044586
175.02,71,1,1493.88,16,0,0,0,-0.6673571401044542,0.30548767716260555,2.0,891.64,1,0.021894904458598725
1353.93,171,1,7858.41,17,2,0,0,1.3099085197109317,2.3632095231445924,1.0,1353.93,1,0.018312101910828025
91.48,141,1,14942.78,16,0,0,0,-0.7905988468076387,0.29120877177469273,1.0,91.48,1,0.02786624203821656
16.73,48,1,2202.62,17,2,0,0,-1.0560149911788688,0.05325669820496949,1.0,16.73,1,0.025079617834394906
288.43,72,1,4577.09,16,0,0,0,-0.09128500555126755,0.9181607569192678,1.0,288.43,1,0.021894904458598725
429.25,107,1,5019.68,16,0,0,0,0.4087270539852757,1.3664338137766379,1.0,429.25,1,0.02428343949044586
104.79,223,1,1352.19,16,0,0,0,-0.7433387948801328,0.3335785657440976,1.0,104.79,1,0.024681528662420384
889.01,169,1,4826.88,17,1,0,0,2.0412050009567366,2.829990273233707,1.0,889.01,1,0.021894904458598725
390.77,34,1,5500.56,16,0,0,0,0.272095438795912,1.243940224599876,1.0,390.77,1,0.016719745222929936
534.62,45,1,13793.53,17,1,0,0,0.7828661728133226,1.7018586966133167,1.0,534.62,1,0.027070063694267517
82.17,21,1,1913.06,18,0,0,0,-0.8236560281333398,0.26157219913343355,1.0,82.17,1,0.02786624203821656
180.46,34,1,831.75,16,0,0,0,0.0,1.0,1.0,180.46,1,0.02388535031847134
235.21,74,1,5946.61,16,0,0,0,-0.189597345223109,0.8994416968337328,1.0,235.21,1,0.02428343949044586
137.84,83,1,1000.35,16,0,0,0,-0.8916290414218973,0.5270993728649366,1.0,137.84,1,0.02587579617834395
411.47,120,1,796.63,16,0,0,0,1.0812263866450067,1.5734589303013309,1.0,411.47,1,0.02786624203821656
858.63,185,1,1872.96,17,1,0,0,1.289331847704964,2.376896246262872,1.0,858.63,0,0.02269108280254777
46.96,12,1,2028.92,16,4,0,0,-0.8146750298492453,0.12999667810873658,1.0,46.96,1,0.021894904458598725
474.05,214,1,1484.31,18,3,0,0,0.2924255126552544,1.3122854611892372,1.0,474.05,1,0.023487261146496817
65.32,54,1,9165.02,16,3,0,0,-0.7670823305109733,0.180821614439154,1.0,65.32,1,0.02428343949044586
131.43,65,1,1337.5,18,2,0,0,-0.28061581575360317,0.7596451174753635,1.0,131.43,1,0.027070063694267517
232.35,153,1,4186.25,16,4,0,0,0.4003929163818698,1.3429471433112736,1.0,232.35,0,0.02428343949044586
381.33,75,1,11835.35,16,0,0,0,1.4057108009790038,2.20402855243765,1.0,381.33,1,0.016321656050955414
